Time,Price,Qty,RSI
2019-11-17 21:11:55.596,8557.76,0.0172,50.0
2019-11-17 21:11:55.712,8557.79,0.020437,50.0
2019-11-17 21:11:56.865,8558.29,0.00233,50.0
2019-11-17 21:11:56.928,8558.29,0.186973,50.0
2019-11-17 21:11:59.319,8558.21,0.43914,50.0
2019-11-17 21:12:00.162,8558.29,1.550393,50.0
2019-11-17 21:12:01.702,8558.29,0.001328,50.0
2019-11-17 21:12:03.858,8558.29,0.071359,50.0
2019-11-17 21:12:04.339,8558.0,0.100034,50.0
2019-11-17 21:12:04.410,8558.16,0.193097,50.0
2019-11-17 21:12:04.421,8558.0,0.10554,50.0
2019-11-17 21:12:07.287,8558.09,0.111487,50.0
2019-11-17 21:12:07.292,8557.9,0.227883,50.0
2019-11-17 21:12:07.906,8558.28,0.001325,50.0
2019-11-17 21:12:09.542,8558.09,0.001886,50.0
2019-11-17 21:12:09.681,8557.49,0.06074,50.0
2019-11-17 21:12:10.695,8557.92,0.060763,50.0
2019-11-17 21:12:10.695,8557.93,0.339237,50.0
2019-11-17 21:12:12.689,8557.56,0.23828,50.0
2019-11-17 21:12:14.123,8557.88,0.00138,50.0
2019-11-17 21:12:16.588,8557.83,0.002332,50.0
2019-11-17 21:12:16.714,8557.66,0.154402,50.0
2019-11-17 21:12:18.178,8557.76,0.009799,50.0
2019-11-17 21:12:19.363,8557.71,0.008447,50.0
2019-11-17 21:12:19.696,8557.71,0.011659,50.0
2019-11-17 21:12:20.223,8557.58,0.176454,50.0
2019-11-17 21:12:20.919,8557.3,0.015809,50.0
2019-11-17 21:12:21.124,8557.49,0.001572,50.0
2019-11-17 21:12:22.333,8557.71,0.001397,50.0
2019-11-17 21:12:22.659,8557.49,0.010896,50.0
2019-11-17 21:12:22.659,8557.3,0.413104,50.0
2019-11-17 21:12:23.382,8557.31,0.106317,50.0
2019-11-17 21:12:24.077,8557.66,0.078217,50.0
2019-11-17 21:12:24.176,8557.66,0.001304,50.0
2019-11-17 21:12:24.940,8557.3,0.118115,50.0
2019-11-17 21:12:25.892,8557.3,0.021645,50.0
2019-11-17 21:12:25.980,8557.3,0.086579,50.0
2019-11-17 21:12:26.620,8557.3,0.002338,50.0
2019-11-17 21:12:26.926,8557.61,0.029888,50.0
2019-11-17 21:12:27.713,8557.61,0.005608,50.0
2019-11-17 21:12:28.373,8557.65,0.001875,50.0
2019-11-17 21:12:28.901,8557.65,0.001875,50.0
2019-11-17 21:12:29.043,8557.58,0.394945,50.0
2019-11-17 21:12:29.043,8557.65,0.033739,50.0
2019-11-17 21:12:29.514,8557.66,0.001637,50.0
2019-11-17 21:12:30.568,8558.28,0.0014,50.0
2019-11-17 21:12:34.231,8558.28,0.019377,50.0
2019-11-17 21:12:34.357,8558.28,0.002591,50.0
2019-11-17 21:12:35.503,8558.29,0.011823,50.0
2019-11-17 21:12:35.503,8558.29,0.001873,50.0
2019-11-17 21:12:36.771,8558.29,2e-06,50.0
2019-11-17 21:12:36.771,8558.3,0.001334,50.0
2019-11-17 21:12:37.123,8558.13,0.024,50.0
2019-11-17 21:12:40.338,8558.24,0.435295,50.0
2019-11-17 21:12:41.963,8558.3,0.022035,50.0
2019-11-17 21:12:41.963,8558.31,0.006652,50.0
2019-11-17 21:12:41.963,8559.46,0.018713,50.0
2019-11-17 21:12:43.661,8558.75,0.383343,50.0
2019-11-17 21:12:44.963,8558.24,0.001292,50.0
2019-11-17 21:12:47.981,8558.26,0.091587,50.0
2019-11-17 21:12:48.531,8558.24,0.011565,50.0
2019-11-17 21:12:50.583,8558.64,0.042357,50.0
2019-11-17 21:12:50.689,8558.64,0.019554,50.0
2019-11-17 21:12:51.142,8558.59,0.067049,50.0
2019-11-17 21:12:51.142,8558.24,0.175789,50.0
2019-11-17 21:12:51.179,8558.24,0.001337,50.0
2019-11-17 21:12:51.765,8558.6,0.051501,50.0
2019-11-17 21:12:52.344,8558.61,0.167716,50.0
2019-11-17 21:12:53.350,8558.62,0.11684,50.0
2019-11-17 21:12:54.791,8558.6,1.9e-05,50.0
2019-11-17 21:12:54.791,8558.24,0.288299,50.0
2019-11-17 21:12:54.791,8558.03,0.092939,50.0
2019-11-17 21:12:54.791,8557.3,0.023473,50.0
2019-11-17 21:12:55.683,8557.68,0.199405,50.0
2019-11-17 21:12:56.317,8558.25,0.031564,50.0
2019-11-17 21:12:57.395,8557.3,0.001405,50.0
2019-11-17 21:12:57.906,8558.08,0.005066,50.0
2019-11-17 21:12:58.144,8557.3,0.024,50.0
2019-11-17 21:13:03.167,8557.3,0.462548,50.0
2019-11-17 21:13:03.307,8557.3,0.011567,50.0
2019-11-17 21:13:03.602,8557.3,0.001382,50.0
2019-11-17 21:13:03.707,8557.3,0.347031,50.0
2019-11-17 21:13:03.736,8557.3,0.011568,50.0
2019-11-17 21:13:03.806,8557.3,0.019,50.0
2019-11-17 21:13:03.847,8557.3,0.07011,50.0
2019-11-17 21:13:03.880,8557.6,0.265869,50.0
2019-11-17 21:13:04.013,8557.3,0.011568,50.0
2019-11-17 21:13:04.037,8557.3,0.462613,50.0
2019-11-17 21:13:04.117,8557.3,0.46735,50.0
2019-11-17 21:13:04.126,8557.3,0.9347,50.0
2019-11-17 21:13:04.153,8557.3,1.1,50.0
2019-11-17 21:13:04.173,8557.3,0.061149,50.0
2019-11-17 21:13:04.191,8557.3,0.425,50.0
2019-11-17 21:13:04.202,8557.3,0.07011,50.0
2019-11-17 21:13:04.203,8557.3,1.1,50.0
2019-11-17 21:13:04.204,8557.3,0.131259,50.0
2019-11-17 21:13:04.208,8557.3,0.07011,50.0
2019-11-17 21:13:04.212,8557.3,0.6,50.0
2019-11-17 21:13:04.216,8557.3,0.8,50.0
2019-11-17 21:13:04.231,8557.3,0.053024,50.0
2019-11-17 21:13:04.231,8557.3,0.061149,50.0
2019-11-17 21:13:04.238,8557.3,0.150349,50.0
2019-11-17 21:13:04.242,8557.3,0.1,50.0
2019-11-17 21:13:04.243,8557.3,0.1,50.0
2019-11-17 21:13:04.245,8557.3,0.454,50.0
2019-11-17 21:13:04.246,8557.3,0.023,50.0
2019-11-17 21:13:04.249,8557.3,1.098,50.0
2019-11-17 21:13:04.260,8557.3,0.312264,50.0
2019-11-17 21:13:04.273,8557.3,0.07011,50.0
2019-11-17 21:13:04.275,8557.3,0.061149,50.0
2019-11-17 21:13:04.301,8557.3,0.131259,50.0
2019-11-17 21:13:04.304,8557.3,0.131259,50.0
2019-11-17 21:13:04.337,8557.3,0.116707,50.0
2019-11-17 21:13:04.340,8557.3,2.0,50.0
2019-11-17 21:13:04.342,8557.3,0.4,50.0
2019-11-17 21:13:04.346,8557.3,0.011568,50.0
2019-11-17 21:13:04.452,8557.31,0.006878,50.0
2019-11-17 21:13:04.477,8557.3,0.002337,50.0
2019-11-17 21:13:04.483,8557.3,0.097152,50.0
2019-11-17 21:13:04.486,8557.3,0.793753,50.0
2019-11-17 21:13:04.522,8557.3,0.49831,50.0
2019-11-17 21:13:04.541,8557.3,2.536394,50.0
2019-11-17 21:13:04.543,8557.3,0.338479,50.0
2019-11-17 21:13:04.558,8557.3,0.633416,50.0
2019-11-17 21:13:04.579,8557.3,0.116717,50.0
2019-11-17 21:13:04.579,8557.3,0.180558,50.0
2019-11-17 21:13:04.590,8557.3,0.086569,50.0
2019-11-17 21:13:04.595,8557.3,2.505075,50.0
2019-11-17 21:13:04.610,8557.27,0.07011,50.0
2019-11-17 21:13:04.860,8555.68,0.011569,50.0
2019-11-17 21:13:05.109,8555.36,0.005184,50.0
2019-11-17 21:13:05.196,8555.06,0.056712,50.0
2019-11-17 21:13:05.231,8555.04,0.002337,50.0
2019-11-17 21:13:05.309,8555.04,0.0325,50.0
2019-11-17 21:13:05.404,8555.03,0.021373,50.0
2019-11-17 21:13:05.415,8556.81,0.002,50.0
2019-11-17 21:13:05.446,8555.02,0.01157,50.0
2019-11-17 21:13:05.762,8556.45,0.002026,50.0
2019-11-17 21:13:06.317,8555.86,0.009446,50.0
2019-11-17 21:13:06.407,8555.79,0.009446,50.0
2019-11-17 21:13:06.475,8554.75,0.00939,50.0
2019-11-17 21:13:06.475,8554.13,0.08061,50.0
2019-11-17 21:13:06.627,8554.14,0.002338,50.0
2019-11-17 21:13:07.131,8553.45,0.011571,50.0
2019-11-17 21:13:07.450,8552.21,0.009567,50.0
2019-11-17 21:13:07.450,8552.15,0.002005,50.0
2019-11-17 21:13:07.601,8553.82,0.450361,50.0
2019-11-17 21:13:08.608,8554.39,0.001352,50.0
2019-11-17 21:13:08.809,8554.33,0.002337,50.0
2019-11-17 21:13:09.475,8553.19,0.002338,50.0
2019-11-17 21:13:10.972,8554.04,0.099752,50.0
2019-11-17 21:13:11.180,8553.95,0.004771,50.0
2019-11-17 21:13:11.380,8553.18,0.009586,50.0
2019-11-17 21:13:11.380,8553.19,0.007235,50.0
2019-11-17 21:13:11.478,8553.17,0.069775,50.0
2019-11-17 21:13:11.595,8553.17,0.007129,50.0
2019-11-17 21:13:11.822,8552.56,0.001375,50.0
2019-11-17 21:13:11.958,8552.87,0.302274,50.0
2019-11-17 21:13:12.320,8553.11,0.072199,50.0
2019-11-17 21:13:14.128,8553.11,9e-06,50.0
2019-11-17 21:13:14.128,8553.19,0.009604,50.0
2019-11-17 21:13:14.128,8553.96,0.083588,50.0
2019-11-17 21:13:14.128,8554.04,0.321018,50.0
2019-11-17 21:13:14.128,8554.64,0.2,50.0
2019-11-17 21:13:14.128,8555.77,0.296116,50.0
2019-11-17 21:13:14.128,8556.13,0.139665,50.0
2019-11-17 21:13:16.262,8553.7,0.189404,50.0
2019-11-17 21:13:20.024,8554.34,0.001336,50.0
2019-11-17 21:13:20.476,8553.48,0.048726,50.0
2019-11-17 21:13:20.476,8553.47,0.351274,50.0
2019-11-17 21:13:22.235,8553.5,0.002241,50.0
2019-11-17 21:13:22.366,8553.5,0.027658,50.0
2019-11-17 21:13:22.366,8553.49,0.081308,50.0
2019-11-17 21:13:22.535,8553.5,0.018364,50.0
2019-11-17 21:13:22.535,8553.49,0.04166,50.0
2019-11-17 21:13:23.734,8553.01,0.058193,50.0
2019-11-17 21:13:25.073,8552.99,0.082356,50.0
2019-11-17 21:13:25.169,8552.99,0.082356,50.0
2019-11-17 21:13:25.214,8552.95,0.361026,50.0
2019-11-17 21:13:25.216,8552.99,0.06174,50.0
2019-11-17 21:13:25.281,8553.01,0.051623,50.0
2019-11-17 21:13:25.415,8553.87,0.001362,50.0
2019-11-17 21:13:26.241,8553.87,1.3e-05,50.0
2019-11-17 21:13:26.241,8554.86,0.001361,50.0
2019-11-17 21:13:27.881,8554.07,0.138987,50.0
2019-11-17 21:13:28.988,8553.11,0.002338,50.0
2019-11-17 21:13:29.422,8553.65,0.130006,50.0
2019-11-17 21:13:29.630,8553.18,0.021366,50.0
2019-11-17 21:13:29.852,8553.64,0.002337,50.0
2019-11-17 21:13:30.062,8553.38,0.001991,50.0
2019-11-17 21:13:30.426,8553.48,0.023381,50.0
2019-11-17 21:13:30.426,8553.47,0.067592,50.0
2019-11-17 21:13:30.426,8553.44,0.136946,50.0
2019-11-17 21:13:30.586,8554.05,0.008549,50.0
2019-11-17 21:13:32.451,8554.01,0.001289,50.0
2019-11-17 21:13:32.501,8553.77,0.294465,50.0
2019-11-17 21:13:32.582,8553.49,0.032733,50.0
2019-11-17 21:13:32.582,8553.48,0.028877,50.0
2019-11-17 21:13:33.754,8553.53,0.042085,50.0
2019-11-17 21:13:33.797,8553.54,0.042085,50.0
2019-11-17 21:13:33.810,8553.35,0.128215,50.0
2019-11-17 21:13:33.884,8553.02,0.117248,50.0
2019-11-17 21:13:33.911,8553.02,0.167257,50.0
2019-11-17 21:13:33.945,8553.03,0.002338,50.0
2019-11-17 21:13:33.959,8553.03,0.011572,50.0
2019-11-17 21:13:33.984,8553.03,0.037528,50.0
2019-11-17 21:13:33.984,8553.02,0.040764,50.0
2019-11-17 21:13:33.984,8553.01,0.088965,50.0
2019-11-17 21:13:34.002,8553.01,0.03925,50.0
2019-11-17 21:13:34.002,8552.91,0.039042,50.0
2019-11-17 21:13:34.002,8552.54,0.011576,50.0
2019-11-17 21:13:34.002,8552.07,0.095234,50.0
2019-11-17 21:13:34.006,8552.07,0.404766,50.0
2019-11-17 21:13:34.030,8552.1,0.039042,50.0
2019-11-17 21:13:34.030,8552.04,0.057033,50.0
2019-11-17 21:13:34.045,8552.04,0.442967,50.0
2019-11-17 21:13:34.045,8552.0,0.086596,50.0
2019-11-17 21:13:34.045,8552.0,0.001612,50.0
2019-11-17 21:13:34.045,8552.0,0.011264,50.0
2019-11-17 21:13:34.235,8552.11,0.008911,50.0
2019-11-17 21:13:34.235,8552.0,0.047221,50.0
2019-11-17 21:13:34.235,8551.89,0.060778,50.0
2019-11-17 21:13:34.236,8551.89,0.2,50.0
2019-11-17 21:13:34.244,8551.89,0.2,50.0
2019-11-17 21:13:34.314,8551.9,0.005478,50.0
2019-11-17 21:13:34.314,8551.89,0.052522,50.0
2019-11-17 21:13:34.431,8551.9,0.003356,50.0
2019-11-17 21:13:34.431,8550.91,0.059228,50.0
2019-11-17 21:13:34.483,8553.54,0.001985,50.0
2019-11-17 21:13:34.556,8550.95,0.002338,50.0
2019-11-17 21:13:34.592,8550.95,0.001018,50.0
2019-11-17 21:13:34.592,8550.91,0.11577,50.0
2019-11-17 21:13:34.689,8551.59,0.2,50.0
2019-11-17 21:13:34.693,8551.59,0.1,50.0
2019-11-17 21:13:34.775,8551.59,0.023388,50.0
2019-11-17 21:13:34.800,8551.59,0.081857,50.0
2019-11-17 21:13:34.911,8551.59,0.011694,50.0
2019-11-17 21:13:35.073,8551.59,0.035083,50.0
2019-11-17 21:13:35.164,8551.59,0.011694,50.0
2019-11-17 21:13:35.256,8551.59,0.2,50.0
2019-11-17 21:13:35.258,8551.59,0.2,50.0
2019-11-17 21:13:35.343,8551.59,0.002339,50.0
2019-11-17 21:13:35.465,8551.59,0.2,50.0
2019-11-17 21:13:35.574,8551.59,0.2,50.0
2019-11-17 21:13:35.578,8551.59,0.140035,50.0
2019-11-17 21:13:35.578,8550.96,0.004327,50.0
2019-11-17 21:13:35.578,8550.91,0.055638,50.0
2019-11-17 21:13:35.582,8552.56,0.029777,50.0
2019-11-17 21:13:35.658,8550.92,0.01304,50.0
2019-11-17 21:13:35.658,8550.91,0.18696,50.0
2019-11-17 21:13:35.665,8550.91,0.2,50.0
2019-11-17 21:13:35.702,8552.49,0.01,50.0
2019-11-17 21:13:35.741,8550.91,0.016104,50.0
2019-11-17 21:13:35.741,8550.89,0.008024,50.0
2019-11-17 21:13:35.741,8550.86,0.175872,50.0
2019-11-17 21:13:35.743,8550.86,0.2,50.0
2019-11-17 21:13:35.829,8550.86,0.2,50.0
2019-11-17 21:13:36.042,8550.86,0.060004,50.0
2019-11-17 21:13:36.334,8551.53,0.062275,50.0
2019-11-17 21:13:36.901,8551.68,0.053655,50.0
2019-11-17 21:13:36.989,8551.66,0.045893,50.0
2019-11-17 21:13:37.082,8551.64,0.021048,50.0
2019-11-17 21:13:37.192,8550.87,0.004325,50.0
2019-11-17 21:13:37.205,8551.61,0.007174,50.0
2019-11-17 21:13:37.679,8550.87,1e-06,50.0
2019-11-17 21:13:37.679,8550.86,0.060027,50.0
2019-11-17 21:13:38.102,8551.47,0.026229,50.0
2019-11-17 21:13:38.161,8550.86,0.156945,50.0
2019-11-17 21:13:38.322,8550.86,0.011577,50.0
2019-11-17 21:13:38.655,8551.32,0.001405,50.0
2019-11-17 21:13:38.965,8551.01,0.254866,50.0
2019-11-17 21:13:39.277,8550.86,0.011577,50.0
2019-11-17 21:13:39.309,8550.86,0.060016,50.0
2019-11-17 21:13:39.309,8550.0,3.4e-05,50.0
2019-11-17 21:13:39.309,8550.0,0.02066,50.0
2019-11-17 21:13:39.309,8550.0,0.003999,50.0
2019-11-17 21:13:39.309,8550.0,0.041178,50.0
2019-11-17 21:13:39.309,8550.0,0.00431,50.0
2019-11-17 21:13:40.276,8550.0,0.024,50.0
2019-11-17 21:13:40.276,8550.0,0.011577,50.0
2019-11-17 21:13:40.470,8550.0,0.05977,50.0
2019-11-17 21:13:40.486,8550.79,0.00533,50.0
2019-11-17 21:13:40.871,8550.67,0.050817,50.0
2019-11-17 21:13:40.986,8550.0,0.030443,50.0
2019-11-17 21:13:40.986,8550.0,0.002253,50.0
2019-11-17 21:13:40.986,8549.5,0.023,50.0
2019-11-17 21:13:40.986,8548.96,0.004356,50.0
2019-11-17 21:13:40.989,8550.63,0.055046,50.0
2019-11-17 21:13:41.069,8550.59,0.051267,50.0
2019-11-17 21:13:41.193,8550.55,0.046602,50.0
2019-11-17 21:13:41.275,8550.51,0.002406,50.0
2019-11-17 21:13:42.861,8549.82,0.218123,50.0
2019-11-17 21:13:44.874,8550.46,0.001355,50.0
2019-11-17 21:13:45.759,8549.94,0.309925,50.0
2019-11-17 21:13:50.403,8549.86,0.278144,50.0
2019-11-17 21:13:50.831,8550.23,0.00232,50.0
2019-11-17 21:13:50.943,8550.23,0.01089,50.0
2019-11-17 21:13:51.101,8550.23,0.00135,50.0
2019-11-17 21:13:51.791,8550.42,0.01089,50.0
2019-11-17 21:13:52.157,8549.83,0.071063,50.0
2019-11-17 21:13:52.417,8550.39,0.01089,50.0
2019-11-17 21:13:53.159,8550.39,0.01089,50.0
2019-11-17 21:13:53.199,8550.11,0.306015,50.0
2019-11-17 21:13:54.534,8550.39,0.00694,50.0
2019-11-17 21:13:54.966,8550.39,0.006941,50.0
2019-11-17 21:13:55.075,8549.8,0.874971,50.0
2019-11-17 21:13:56.212,8550.09,0.272074,50.0
2019-11-17 21:13:56.383,8550.15,0.086264,50.0
2019-11-17 21:13:56.383,8550.13,0.198358,50.0
2019-11-17 21:13:57.382,8549.76,0.007908,50.0
2019-11-17 21:13:58.372,8550.0,0.004,50.0
2019-11-17 21:13:58.375,8549.94,0.004217,50.0
2019-11-17 21:13:59.308,8549.94,0.001305,50.0
2019-11-17 21:14:00.585,8549.66,0.192206,50.0
2019-11-17 21:14:00.586,8549.92,0.02663,50.0
2019-11-17 21:14:00.936,8549.94,0.005404,50.0
2019-11-17 21:14:01.159,8549.94,0.013171,50.0
2019-11-17 21:14:01.650,8549.8,0.183532,50.0
2019-11-17 21:14:01.650,8549.79,0.004678,50.0
2019-11-17 21:14:01.650,8549.48,0.81179,50.0
2019-11-17 21:14:02.741,8549.48,0.00129,50.0
2019-11-17 21:14:03.522,8549.72,0.247483,50.0
2019-11-17 21:14:03.533,8549.92,0.179032,50.0
2019-11-17 21:14:03.911,8549.94,0.002445,50.0
2019-11-17 21:14:04.457,8549.94,0.008146,50.0
2019-11-17 21:14:04.537,8549.94,0.1,50.0
2019-11-17 21:14:04.691,8549.94,0.098797,50.0
2019-11-17 21:14:04.691,8550.0,0.152108,50.0
2019-11-17 21:14:04.695,8550.0,0.929543,50.0
2019-11-17 21:14:04.695,8550.02,0.199222,50.0
2019-11-17 21:14:04.820,8550.36,0.014266,50.0
2019-11-17 21:14:05.145,8549.79,2.0,50.0
2019-11-17 21:14:05.145,8549.79,0.381423,50.0
2019-11-17 21:14:05.496,8551.87,0.001403,50.0
2019-11-17 21:14:05.638,8552.0,0.054687,50.0
2019-11-17 21:14:05.638,8552.13,0.136573,50.0
2019-11-17 21:14:05.638,8553.51,0.001249,50.0
2019-11-17 21:14:05.638,8553.51,0.001249,50.0
2019-11-17 21:14:05.638,8553.51,0.001249,50.0
2019-11-17 21:14:05.638,8553.51,0.001249,50.0
2019-11-17 21:14:05.638,8553.51,0.001249,50.0
2019-11-17 21:14:05.638,8553.51,0.001249,50.0
2019-11-17 21:14:05.638,8553.51,0.001249,50.0
2019-11-17 21:14:05.638,8553.51,0.000738,50.0
2019-11-17 21:14:05.638,8553.52,0.001269,50.0
2019-11-17 21:14:05.638,8553.52,0.001269,50.0
2019-11-17 21:14:05.638,8553.52,0.001269,50.0
2019-11-17 21:14:05.638,8553.52,0.001269,50.0
2019-11-17 21:14:05.638,8553.52,0.001269,50.0
2019-11-17 21:14:05.638,8553.52,0.001269,50.0
2019-11-17 21:14:05.638,8553.52,0.001269,50.0
2019-11-17 21:14:05.638,8553.52,0.000763,50.0
2019-11-17 21:14:05.638,8553.53,0.009784,50.0
2019-11-17 21:14:05.638,8553.55,0.179829,50.0
2019-11-17 21:14:06.048,8550.91,0.00568,50.0
2019-11-17 21:14:07.787,8552.16,0.00129,50.0
2019-11-17 21:14:08.265,8553.47,0.02575,50.0
2019-11-17 21:14:09.738,8553.43,0.001991,50.0
2019-11-17 21:14:09.882,8553.43,0.021383,50.0
2019-11-17 21:14:11.000,8553.43,0.002236,50.0
2019-11-17 21:14:11.700,8553.43,0.001369,50.0
2019-11-17 21:14:12.895,8552.93,0.00129,50.0
2019-11-17 21:14:13.247,8552.28,0.00129,50.0
2019-11-17 21:14:14.667,8553.34,0.4,50.0
2019-11-17 21:14:15.287,8553.34,0.066609,50.0
2019-11-17 21:14:15.325,8553.34,0.041721,50.0
2019-11-17 21:14:16.380,8553.28,0.05,50.0
2019-11-17 21:14:16.380,8554.15,0.059884,50.0
2019-11-17 21:14:16.971,8553.28,0.05,50.0
2019-11-17 21:14:16.971,8554.15,0.010076,50.0
2019-11-17 21:14:18.001,8553.22,0.00129,50.0
2019-11-17 21:14:19.921,8554.39,0.001356,50.0
2019-11-17 21:14:20.010,8553.76,0.365437,50.0
2019-11-17 21:14:21.506,8554.39,0.105,50.0
2019-11-17 21:14:21.510,8554.39,0.057403,50.0
2019-11-17 21:14:21.513,8554.39,0.1,50.0
2019-11-17 21:14:22.043,8554.61,0.005179,50.0
2019-11-17 21:14:22.775,8553.89,0.00448,50.0
2019-11-17 21:14:23.095,8554.0,0.00129,50.0
2019-11-17 21:14:23.785,8554.83,0.236033,50.0
2019-11-17 21:14:25.039,8554.9,0.044378,50.0
2019-11-17 21:14:26.122,8554.88,0.001361,50.0
2019-11-17 21:14:27.170,8554.76,0.573498,50.0
2019-11-17 21:14:28.097,8554.81,0.00129,50.0
2019-11-17 21:14:31.486,8555.37,0.086751,50.0
2019-11-17 21:14:32.331,8555.88,0.001378,50.0
2019-11-17 21:14:33.104,8555.18,0.00129,50.0
2019-11-17 21:14:33.638,8555.18,0.085767,50.0
2019-11-17 21:14:33.746,8555.18,0.067826,50.0
2019-11-17 21:14:34.651,8555.87,0.032258,50.0
2019-11-17 21:14:37.087,8555.23,0.256,50.0
2019-11-17 21:14:37.426,8555.23,0.001991,50.0
2019-11-17 21:14:38.106,8555.25,0.00129,50.0
2019-11-17 21:14:38.332,8555.78,0.050622,50.0
2019-11-17 21:14:38.348,8555.78,0.000915,50.0
2019-11-17 21:14:38.348,8555.79,0.041521,50.0
2019-11-17 21:14:39.371,8555.77,0.027874,50.0
2019-11-17 21:14:39.487,8555.77,0.002336,50.0
2019-11-17 21:14:40.127,8555.85,0.008885,50.0
2019-11-17 21:14:40.290,8555.46,0.4,50.0
2019-11-17 21:14:40.329,8555.46,0.066,50.0
2019-11-17 21:14:40.546,8555.85,0.000683,50.0
2019-11-17 21:14:40.546,8555.87,0.000671,50.0
2019-11-17 21:14:40.562,8555.5,0.096574,50.0
2019-11-17 21:14:40.667,8555.52,0.1,50.0
2019-11-17 21:14:40.676,8555.52,0.13,50.0
2019-11-17 21:14:41.169,8555.6,0.010278,50.0
2019-11-17 21:14:42.696,8555.6,0.240126,50.0
2019-11-17 21:14:43.221,8555.59,0.00129,50.0
2019-11-17 21:14:43.872,8555.6,0.006807,50.0
2019-11-17 21:14:44.571,8555.59,0.203603,50.0
2019-11-17 21:14:44.571,8555.75,0.529624,50.0
2019-11-17 21:14:44.747,8555.85,0.046529,50.0
2019-11-17 21:14:45.128,8555.85,0.027078,50.0
2019-11-17 21:14:46.754,8555.87,0.001204,50.0
2019-11-17 21:14:46.754,8555.87,9.6e-05,50.0
2019-11-17 21:14:47.751,8555.87,0.014222,50.0
2019-11-17 21:14:48.209,8555.78,0.00129,50.0
2019-11-17 21:14:48.571,8555.85,0.010702,50.0
2019-11-17 21:14:48.792,8555.9,0.027527,50.0
2019-11-17 21:14:49.534,8555.96,0.004299,50.0
2019-11-17 21:14:49.587,8555.96,0.074981,50.0
2019-11-17 21:14:49.847,8556.51,0.286388,50.0
2019-11-17 21:14:52.956,8556.93,0.001351,50.0
2019-11-17 21:14:54.973,8556.11,0.005043,50.0
2019-11-17 21:14:55.075,8556.11,0.050818,50.0
2019-11-17 21:14:56.567,8556.14,0.192871,50.0
2019-11-17 21:14:57.578,8556.64,0.352427,50.0
2019-11-17 21:14:58.252,8556.91,1.227978,50.0
2019-11-17 21:14:58.743,8556.91,0.001232,50.0
2019-11-17 21:14:59.175,8556.95,0.001306,50.0
